Date,Serial,Model,PartNumber,Status,Red Led X Status,Red Led X Time
17/11/2022,AL47265374-AKMX771224600302-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600303-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600304-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600305-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600306-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600307-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600308-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/11/2022,AL47265374-AKMX771224600309-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700001-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700002-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700003-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700004-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700005-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700006-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700007-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224700008-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700008-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
21/11/2022,AL47265374-AKMX771224700010-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700011-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700012-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700013-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700014-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700015-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700016-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700017-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700018-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700019-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700020-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700021-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700022-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700023-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700024-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700025-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700026-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700027-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700028-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700029-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700030-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700031-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700032-BB-A.01,Topaz,47265374+A+1,False,,
07/12/2022,AL47265374-AKMX771224700032-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700033-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700034-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700035-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700036-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700037-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700038-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700039-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700041-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700042-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
22/11/2022,AL47265374-AKMX771224700042-BB-A.01,Topaz,,False,,
10/12/2022,AL47265374-AKMX771224700043-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700043-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
21/11/2022,AL47265374-AKMX771224700044-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700045-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700046-BB-A.01,Topaz,,False,,
21/11/2022,AL47265374-AKMX771224700046-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700047-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700048-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700049-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700050-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224700051-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700052-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700053-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700054-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700055-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700056-BB-A.01,Topaz,47265374+A+1,False,,
09/12/2022,AL47265374-AKMX771224700056-BB-A.01,Topaz,47265374+A+1,False,,
21/11/2022,AL47265374-AKMX771224700057-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
06/12/2022,AL47265374-AKMX771224700057-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700058-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700059-BB-A.01,Topaz,47265374+A+1,False,,
09/12/2022,AL47265374-AKMX771224700059-BB-A.01,Topaz,47265374+A+1,False,,
21/11/2022,AL47265374-AKMX771224700060-BB-A.01,Topaz,47265374+A+1,False,,
09/12/2022,AL47265374-AKMX771224700060-BB-A.01,Topaz,47265374+A+1,False,,
21/11/2022,AL47265374-AKMX771224700061-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700062-BB-A.01,Topaz,47265374+A+1,False,,
19/12/2022,AL47265374-AKMX771224700062-BB-A.01,Topaz,47265374+A+1,False,,
21/11/2022,AL47265374-AKMX771224700063-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
21/11/2022,AL47265374-AKMX771224700064-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700065-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700066-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700067-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700068-BB-A.01,Topaz,,False,,
22/11/2022,AL47265374-AKMX771224700068-BB-A.01,Topaz,,False,,
22/11/2022,AL47265374-AKMX771224700069-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700070-BB-A.01,Topaz,,False,,
22/11/2022,AL47265374-AKMX771224700070-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700071-BB-A.01,Topaz,47265374+A+1,False,,
22/11/2022,AL47265374-AKMX771224700072-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700073-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700074-BB-A.01,Topaz,47265374+A+1,False,,
19/12/2022,AL47265374-AKMX771224700074-BB-A.01,Topaz,47265374+A+1,False,,
22/11/2022,AL47265374-AKMX771224700075-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700076-BB-A.01,Topaz,47265374+A+1,False,,
22/11/2022,AL47265374-AKMX771224700077-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700078-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700079-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700080-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
22/11/2022,AL47265374-AKMX771224700080-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800004-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
07/12/2022,AL47265374-AKMX771224800005-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800005-BB-A.01,Topaz,47265374+A+1,False,,
28/11/2022,AL47265374-AKMX771224800006-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800006-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800007-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800008-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800009-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800010-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800011-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800011-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800012-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800012-BB-A.01,Topaz,,False,,
29/11/2022,AL47265374-AKMX771224800012-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800013-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800013-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800014-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800015-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800016-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800016-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800017-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
07/12/2022,AL47265374-AKMX771224800018-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
28/11/2022,AL47265374-AKMX771224800018-BB-A.01,Topaz,47265374+A+1,False,,
28/11/2022,AL47265374-AKMX771224800019-BB-A.01,Topaz,,False,,
29/11/2022,AL47265374-AKMX771224800019-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800020-BB-A.01,Topaz,,False,,
28/11/2022,AL47265374-AKMX771224800020-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800020-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800021-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
06/12/2022,AL47265374-AKMX771224800022-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
29/11/2022,AL47265374-AKMX771224800022-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
29/11/2022,AL47265374-AKMX771224800023-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800024-BB-A.01,Topaz,,False,,
29/11/2022,AL47265374-AKMX771224800025-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800026-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800027-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800028-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800029-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800030-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800031-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800032-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
06/12/2022,AL47265374-AKMX771224800034-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800034-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800035-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800036-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800037-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800038-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800039-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800040-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800041-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800042-BB-A.01,Topaz,,False,,
07/12/2022,AL47265374-AKMX771224800042-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800042-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800042-BB-A.01,Topaz,,False,,
29/11/2022,AL47265374-AKMX771224800043-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800044-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800045-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800046-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800047-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800048-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800049-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800050-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800051-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800052-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800053-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800054-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800055-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800056-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800057-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800058-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800059-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800059-BB-A.01,Topaz,47265374+A+1,False,True,0.671500
29/11/2022,AL47265374-AKMX771224800059-BB-A.01,Topaz,,False,,
29/11/2022,AL47265374-AKMX771224800060-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800062-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800063-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800064-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800065-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800066-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800067-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800068-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800071-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800074-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800075-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800076-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800077-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800077-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800078-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800080-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800082-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800082-BB-A.01,Topaz,47265374+A+1,False,,
06/12/2022,AL47265374-AKMX771224800082-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
29/11/2022,AL47265374-AKMX771224800082-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800083-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800084-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800084-BB-A.01,Topaz,47265374+A+1,False,,
06/12/2022,AL47265374-AKMX771224800084-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800084-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800085-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800089-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800090-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800091-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800092-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
07/12/2022,AL47265374-AKMX771224800093-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800093-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800093-BB-A.01,Topaz,47265374+A+1,False,,
29/11/2022,AL47265374-AKMX771224800094-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800096-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800097-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800098-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800099-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800100-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800101-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800102-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800103-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800104-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800105-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800106-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800107-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800108-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800110-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800116-BB-A.01,Topaz,47265374+A+1,True,True,0.690600
29/11/2022,AL47265374-AKMX771224800117-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800118-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800119-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800120-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800122-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800123-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800124-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800125-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800126-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800127-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800128-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800129-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
29/11/2022,AL47265374-AKMX771224800130-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800134-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800135-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
10/12/2022,AL47265374-AKMX771224800136-BB-A.01,Topaz,47265374+A+1,False,,
10/12/2022,AL47265374-AKMX771224800136-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
09/12/2022,AL47265374-AKMX771224800136-BB-A.01,Topaz,47265374+A+1,False,,
09/12/2022,AL47265374-AKMX771224800136-BB-A.01,Topaz,47265374+A+1,False,,
01/12/2022,AL47265374-AKMX771224800136-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800137-BB-A.01,Topaz,47265374+A+1,False,,
01/12/2022,AL47265374-AKMX771224800138-BB-A.01,Topaz,47265374+A+1,False,,
07/12/2022,AL47265374-AKMX771224800138-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800140-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800141-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800142-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800143-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800144-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800145-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800146-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800147-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800148-BB-A.01,Topaz,47265374+A+1,False,,
07/12/2022,AL47265374-AKMX771224800148-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800148-BB-A.01,Topaz,47265374+A+1,False,True,0.678300
30/11/2022,AL47265374-AKMX771224800149-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
01/12/2022,AL47265374-AKMX771224800150-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800151-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800152-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800153-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800154-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800155-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800156-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800157-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800158-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800159-BB-A.01,Topaz,,False,,
30/11/2022,AL47265374-AKMX771224800159-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800160-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800161-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800162-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800163-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800164-BB-A.01,Topaz,,False,,
30/11/2022,AL47265374-AKMX771224800164-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800165-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
07/12/2022,AL47265374-AKMX771224800167-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800167-BB-A.01,Topaz,47265374+A+1,False,,
30/11/2022,AL47265374-AKMX771224800168-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800169-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
30/11/2022,AL47265374-AKMX771224800170-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
07/12/2022,AL47265374-AKMX771224800171-BB-A.01,Topaz,47265374+A+1,False,,
07/12/2022,AL47265374-AKMX771224800171-BB-A.01,Topaz,47265374+A+1,False,,
