Model,PartNumber,Date,Cycle Time
Topaz,47265374+A+1,2022-11-17 00:00:00,146.6998261
Topaz,47265374+A+1,2022-11-17 00:00:00,146.6456637
Topaz,47265374+A+1,2022-11-17 00:00:00,172.9392691
Topaz,47265374+A+1,2022-11-17 00:00:00,146.445183
Topaz,47265374+A+1,2022-11-17 00:00:00,147.2669497
Topaz,47265374+A+1,2022-11-17 00:00:00,148.3150634
Topaz,47265374+A+1,2022-11-17 00:00:00,147.094767
Topaz,47265374+A+1,2022-11-17 00:00:00,146.0209337
Topaz,47265374+A+1,2022-11-17 00:00:00,147.7104769
Topaz,47265374+A+1,2022-11-17 00:00:00,162.2782561
Topaz,47265374+A+1,2022-11-17 00:00:00,161.2796875
Topaz,47265374+A+1,2022-11-17 00:00:00,146.4176218
Topaz,47265374+A+1,2022-11-17 00:00:00,160.9519799
Topaz,47265374+A+1,2022-11-17 00:00:00,173.5600496
Topaz,47265374+A+1,2022-11-17 00:00:00,148.2532135
Topaz,47265374+A+1,2022-11-17 00:00:00,160.0691319
Topaz,47265374+A+1,2022-11-17 00:00:00,147.464462
Topaz,47265374+A+1,2022-11-17 00:00:00,160.5176856
Topaz,47265374+A+1,2022-11-17 00:00:00,173.5061844
Topaz,47265374+A+1,2022-11-17 00:00:00,149.6482416
Topaz,47265374+A+1,2022-11-17 00:00:00,147.6875897
Topaz,47265374+A+1,2022-11-17 00:00:00,160.6050416
Topaz,47265374+A+1,2022-11-17 00:00:00,149.2988616
Topaz,47265374+A+1,2022-11-17 00:00:00,159.8196192
Topaz,47265374+A+1,2022-11-17 00:00:00,144.7142252
Topaz,47265374+A+1,2022-11-21 00:00:00,146.2467051
Topaz,47265374+A+1,2022-11-21 00:00:00,145.757608
Topaz,47265374+A+1,2022-11-21 00:00:00,147.3001315
Topaz,47265374+A+1,2022-11-21 00:00:00,148.3594205
Topaz,47265374+A+1,2022-11-21 00:00:00,147.8979501
Topaz,47265374+A+1,2022-11-21 00:00:00,146.0511482
Topaz,47265374+A+1,2022-11-21 00:00:00,144.9798032
Topaz,47265374+A+1,2022-11-28 00:00:00,159.4415983
Topaz,47265374+A+1,2022-11-21 00:00:00,160.3654816
Topaz,47265374+A+1,2022-11-21 00:00:00,147.183001
Topaz,47265374+A+1,2022-11-21 00:00:00,162.1113981
Topaz,47265374+A+1,2022-11-21 00:00:00,161.0486606
Topaz,47265374+A+1,2022-11-21 00:00:00,146.4431882
Topaz,47265374+A+1,2022-11-21 00:00:00,187.8815295
Topaz,47265374+A+1,2022-11-21 00:00:00,146.2244005
Topaz,47265374+A+1,2022-11-21 00:00:00,148.0099415
Topaz,47265374+A+1,2022-11-21 00:00:00,145.4598205
Topaz,47265374+A+1,2022-11-21 00:00:00,160.2870287
Topaz,47265374+A+1,2022-11-21 00:00:00,145.1126609
Topaz,47265374+A+1,2022-11-21 00:00:00,147.5152471
Topaz,47265374+A+1,2022-11-21 00:00:00,160.646038
Topaz,47265374+A+1,2022-11-21 00:00:00,146.320073
Topaz,47265374+A+1,2022-11-21 00:00:00,146.8096317
Topaz,47265374+A+1,2022-11-21 00:00:00,147.4670958
Topaz,47265374+A+1,2022-11-21 00:00:00,145.4254705
Topaz,47265374+A+1,2022-11-21 00:00:00,161.8864219
Topaz,47265374+A+1,2022-11-21 00:00:00,146.0190248
Topaz,47265374+A+1,2022-11-21 00:00:00,173.5566265
Topaz,47265374+A+1,2022-11-21 00:00:00,146.6011619
Topaz,47265374+A+1,2022-11-21 00:00:00,147.7597199
Topaz,47265374+A+1,2022-12-07 00:00:00,143.8781674
Topaz,47265374+A+1,2022-11-21 00:00:00,147.6534535
Topaz,47265374+A+1,2022-11-21 00:00:00,146.0520813
Topaz,47265374+A+1,2022-11-21 00:00:00,159.3195527
Topaz,47265374+A+1,2022-11-21 00:00:00,146.7639702
Topaz,47265374+A+1,2022-11-21 00:00:00,144.9988399
Topaz,47265374+A+1,2022-11-21 00:00:00,146.2701716
Topaz,47265374+A+1,2022-11-21 00:00:00,174.6309773
Topaz,47265374+A+1,2022-11-21 00:00:00,161.3597714
Topaz,47265374+A+1,2022-12-10 00:00:00,146.6970207
Topaz,47265374+A+1,2022-11-21 00:00:00,160.2721132
Topaz,47265374+A+1,2022-11-21 00:00:00,145.5131668
Topaz,47265374+A+1,2022-11-21 00:00:00,148.2510539
Topaz,47265374+A+1,2022-11-21 00:00:00,146.5505125
Topaz,47265374+A+1,2022-11-21 00:00:00,145.6110106
Topaz,47265374+A+1,2022-11-21 00:00:00,146.5586439
Topaz,47265374+A+1,2022-11-21 00:00:00,160.4304143
Topaz,47265374+A+1,2022-11-29 00:00:00,146.3135292
Topaz,47265374+A+1,2022-11-21 00:00:00,161.618949
Topaz,47265374+A+1,2022-11-21 00:00:00,147.9004508
Topaz,47265374+A+1,2022-11-21 00:00:00,146.3202353
Topaz,47265374+A+1,2022-11-21 00:00:00,161.375459
Topaz,47265374+A+1,2022-12-06 00:00:00,144.6272705
Topaz,47265374+A+1,2022-11-21 00:00:00,145.7175359
Topaz,47265374+A+1,2022-11-21 00:00:00,147.5827931
Topaz,47265374+A+1,2022-11-21 00:00:00,146.7827682
Topaz,47265374+A+1,2022-11-21 00:00:00,144.6726883
Topaz,47265374+A+1,2022-11-22 00:00:00,155.2800687
Topaz,47265374+A+1,2022-11-22 00:00:00,146.881752
Topaz,47265374+A+1,2022-11-22 00:00:00,146.6990371
Topaz,47265374+A+1,2022-11-22 00:00:00,148.1975869
Topaz,47265374+A+1,2022-11-22 00:00:00,160.1103162
Topaz,47265374+A+1,2022-11-22 00:00:00,174.8758315
Topaz,47265374+A+1,2022-11-22 00:00:00,162.9603654
Topaz,47265374+A+1,2022-11-22 00:00:00,163.1761736
Topaz,47265374+A+1,2022-11-22 00:00:00,147.257712
Topaz,47265374+A+1,2022-11-22 00:00:00,161.2348371
Topaz,47265374+A+1,2022-11-22 00:00:00,147.4605186
Topaz,47265374+A+1,2022-11-22 00:00:00,146.2828946
Topaz,47265374+A+1,2022-11-28 00:00:00,145.6611363
Topaz,47265374+A+1,2022-12-07 00:00:00,143.8544354
Topaz,47265374+A+1,2022-11-29 00:00:00,146.9727433
Topaz,47265374+A+1,2022-11-28 00:00:00,147.2327647
Topaz,47265374+A+1,2022-11-28 00:00:00,145.955801
Topaz,47265374+A+1,2022-11-28 00:00:00,172.0673311
Topaz,47265374+A+1,2022-11-28 00:00:00,145.3944918
Topaz,47265374+A+1,2022-11-28 00:00:00,145.9238859
Topaz,47265374+A+1,2022-11-29 00:00:00,173.8560819
Topaz,47265374+A+1,2022-11-28 00:00:00,145.0308017
Topaz,47265374+A+1,2022-11-28 00:00:00,159.7026546
Topaz,47265374+A+1,2022-11-28 00:00:00,143.817177
Topaz,47265374+A+1,2022-11-28 00:00:00,158.0371493
Topaz,47265374+A+1,2022-11-28 00:00:00,144.9612979
Topaz,47265374+A+1,2022-12-07 00:00:00,146.0382676
Topaz,47265374+A+1,2022-11-29 00:00:00,144.754241
Topaz,47265374+A+1,2022-11-29 00:00:00,158.5641562
Topaz,47265374+A+1,2022-11-29 00:00:00,146.5839327
Topaz,47265374+A+1,2022-11-29 00:00:00,144.9712907
Topaz,47265374+A+1,2022-11-29 00:00:00,146.4139351
Topaz,47265374+A+1,2022-11-29 00:00:00,144.4932451
Topaz,47265374+A+1,2022-11-29 00:00:00,145.5434608
Topaz,47265374+A+1,2022-11-29 00:00:00,161.1894108
Topaz,47265374+A+1,2022-11-29 00:00:00,144.3389042
Topaz,47265374+A+1,2022-11-29 00:00:00,158.8564297
Topaz,47265374+A+1,2022-11-29 00:00:00,144.6674731
Topaz,47265374+A+1,2022-11-29 00:00:00,144.5881219
Topaz,47265374+A+1,2022-11-29 00:00:00,147.9719039
Topaz,47265374+A+1,2022-11-29 00:00:00,161.2317108
Topaz,47265374+A+1,2022-11-29 00:00:00,145.2113632
Topaz,47265374+A+1,2022-11-29 00:00:00,145.422191
Topaz,47265374+A+1,2022-11-29 00:00:00,172.108358
Topaz,47265374+A+1,2022-11-29 00:00:00,144.4078265
Topaz,47265374+A+1,2022-11-29 00:00:00,158.8755938
Topaz,47265374+A+1,2022-12-07 00:00:00,157.915701
Topaz,47265374+A+1,2022-11-29 00:00:00,145.0914848
Topaz,47265374+A+1,2022-11-29 00:00:00,159.4865424
Topaz,47265374+A+1,2022-11-29 00:00:00,146.188098
Topaz,47265374+A+1,2022-11-29 00:00:00,146.0171855
Topaz,47265374+A+1,2022-11-29 00:00:00,157.6337475
Topaz,47265374+A+1,2022-11-29 00:00:00,145.8796742
Topaz,47265374+A+1,2022-11-29 00:00:00,145.7565284
Topaz,47265374+A+1,2022-11-29 00:00:00,145.4820839
Topaz,47265374+A+1,2022-11-29 00:00:00,144.5441026
Topaz,47265374+A+1,2022-11-29 00:00:00,146.3415047
Topaz,47265374+A+1,2022-11-29 00:00:00,144.1050172
Topaz,47265374+A+1,2022-11-29 00:00:00,159.6043003
Topaz,47265374+A+1,2022-11-29 00:00:00,146.0186144
Topaz,47265374+A+1,2022-11-29 00:00:00,174.3792766
Topaz,47265374+A+1,2022-11-29 00:00:00,144.1586717
Topaz,47265374+A+1,2022-11-29 00:00:00,147.1158389
Topaz,47265374+A+1,2022-11-30 00:00:00,153.1653885
Topaz,47265374+A+1,2022-11-29 00:00:00,145.5099922
Topaz,47265374+A+1,2022-11-29 00:00:00,161.2363872
Topaz,47265374+A+1,2022-11-29 00:00:00,146.0851015
Topaz,47265374+A+1,2022-11-29 00:00:00,145.357262
Topaz,47265374+A+1,2022-11-29 00:00:00,185.6719834
Topaz,47265374+A+1,2022-11-29 00:00:00,160.7461848
Topaz,47265374+A+1,2022-11-29 00:00:00,144.0176908
Topaz,47265374+A+1,2022-11-29 00:00:00,144.3474074
Topaz,47265374+A+1,2022-11-29 00:00:00,159.9388135
Topaz,47265374+A+1,2022-11-29 00:00:00,171.3265
Topaz,47265374+A+1,2022-11-29 00:00:00,158.7183444
Topaz,47265374+A+1,2022-11-29 00:00:00,160.1077312
Topaz,47265374+A+1,2022-11-30 00:00:00,148.5223003
Topaz,47265374+A+1,2022-11-29 00:00:00,159.6396961
Topaz,47265374+A+1,2022-11-29 00:00:00,146.1152431
Topaz,47265374+A+1,2022-11-29 00:00:00,159.9474085
Topaz,47265374+A+1,2022-11-29 00:00:00,146.5824826
Topaz,47265374+A+1,2022-11-29 00:00:00,158.0818906
Topaz,47265374+A+1,2022-11-29 00:00:00,159.8240667
Topaz,47265374+A+1,2022-11-29 00:00:00,146.1033102
Topaz,47265374+A+1,2022-11-29 00:00:00,145.788704
Topaz,47265374+A+1,2022-11-29 00:00:00,143.6220776
Topaz,47265374+A+1,2022-11-29 00:00:00,144.3709303
Topaz,47265374+A+1,2022-11-29 00:00:00,158.27972
Topaz,47265374+A+1,2022-11-29 00:00:00,175.0120423
Topaz,47265374+A+1,2022-11-29 00:00:00,171.4915018
Topaz,47265374+A+1,2022-11-29 00:00:00,143.9514092
Topaz,47265374+A+1,2022-11-29 00:00:00,146.1570745
Topaz,47265374+A+1,2022-11-29 00:00:00,143.8130354
Topaz,47265374+A+1,2022-11-29 00:00:00,147.3959501
Topaz,47265374+A+1,2022-11-29 00:00:00,146.648876
Topaz,47265374+A+1,2022-11-29 00:00:00,144.0981449
Topaz,47265374+A+1,2022-11-29 00:00:00,144.6815133
Topaz,47265374+A+1,2022-11-29 00:00:00,172.0732321
Topaz,47265374+A+1,2022-11-29 00:00:00,145.2900762
Topaz,47265374+A+1,2022-11-29 00:00:00,159.0937437
Topaz,47265374+A+1,2022-11-29 00:00:00,145.7768419
Topaz,47265374+A+1,2022-11-29 00:00:00,159.1338242
Topaz,47265374+A+1,2022-11-29 00:00:00,146.563763
Topaz,47265374+A+1,2022-11-29 00:00:00,146.5996229
Topaz,47265374+A+1,2022-11-29 00:00:00,158.6119971
Topaz,47265374+A+1,2022-11-29 00:00:00,144.5557117
Topaz,47265374+A+1,2022-11-29 00:00:00,144.0879579
Topaz,47265374+A+1,2022-11-29 00:00:00,172.7277493
Topaz,47265374+A+1,2022-11-29 00:00:00,159.6004196
Topaz,47265374+A+1,2022-11-29 00:00:00,173.8096794
Topaz,47265374+A+1,2022-11-29 00:00:00,144.8591684
Topaz,47265374+A+1,2022-11-29 00:00:00,145.9920232
Topaz,47265374+A+1,2022-11-29 00:00:00,145.5839697
Topaz,47265374+A+1,2022-11-29 00:00:00,144.7827027
Topaz,47265374+A+1,2022-11-30 00:00:00,145.9152345
Topaz,47265374+A+1,2022-12-01 00:00:00,147.6080426
Topaz,47265374+A+1,2022-12-10 00:00:00,145.8402679
Topaz,47265374+A+1,2022-12-07 00:00:00,145.3601726
Topaz,47265374+A+1,2022-12-01 00:00:00,164.164312
Topaz,47265374+A+1,2022-12-01 00:00:00,160.0778742
Topaz,47265374+A+1,2022-12-01 00:00:00,175.2202715
Topaz,47265374+A+1,2022-11-30 00:00:00,148.2139687
Topaz,47265374+A+1,2022-12-01 00:00:00,147.6576847
Topaz,47265374+A+1,2022-12-01 00:00:00,144.535704
Topaz,47265374+A+1,2022-11-30 00:00:00,147.3526338
Topaz,47265374+A+1,2022-11-30 00:00:00,159.3117093
Topaz,47265374+A+1,2022-12-07 00:00:00,185.2425038
Topaz,47265374+A+1,2022-11-30 00:00:00,150.2371054
Topaz,47265374+A+1,2022-12-01 00:00:00,145.9012247
Topaz,47265374+A+1,2022-11-30 00:00:00,146.8641266
Topaz,47265374+A+1,2022-11-30 00:00:00,148.7196724
Topaz,47265374+A+1,2022-11-30 00:00:00,148.2896308
Topaz,47265374+A+1,2022-11-30 00:00:00,148.2808344
Topaz,47265374+A+1,2022-11-30 00:00:00,148.2743642
Topaz,47265374+A+1,2022-11-30 00:00:00,145.4015498
Topaz,47265374+A+1,2022-11-30 00:00:00,146.8189452
Topaz,47265374+A+1,2022-11-30 00:00:00,162.7235741
Topaz,47265374+A+1,2022-11-30 00:00:00,161.7105383
Topaz,47265374+A+1,2022-11-30 00:00:00,147.6743401
Topaz,47265374+A+1,2022-11-30 00:00:00,147.2463623
Topaz,47265374+A+1,2022-11-30 00:00:00,150.3643292
Topaz,47265374+A+1,2022-11-30 00:00:00,147.3095582
Topaz,47265374+A+1,2022-11-30 00:00:00,159.7477762
Topaz,47265374+A+1,2022-11-30 00:00:00,162.1677523
Topaz,47265374+A+1,2022-12-07 00:00:00,147.6735874
Topaz,47265374+A+1,2022-11-30 00:00:00,145.7892761
Topaz,47265374+A+1,2022-11-30 00:00:00,149.0580285
Topaz,47265374+A+1,2022-11-30 00:00:00,146.1819103
Topaz,47265374+A+1,2022-11-30 00:00:00,160.9616492
Topaz,47265374+A+1,2022-11-30 00:00:00,160.9894969
Topaz,47265374+A+1,2022-11-30 00:00:00,167.6595671
Topaz,47265374+A+1,2022-11-30 00:00:00,149.8051525
Topaz,47265374+A+1,2022-11-30 00:00:00,148.1501711
Topaz,47265374+A+1,2022-11-30 00:00:00,165.049858
Topaz,47265374+A+1,2022-11-30 00:00:00,148.895273
Topaz,47265374+A+1,2022-11-30 00:00:00,161.7045457
Topaz,47265374+A+1,2022-12-06 00:00:00,144.3539708
Topaz,47265374+A+1,2022-12-07 00:00:00,145.8383624
Topaz,47265374+A+1,2022-11-30 00:00:00,147.4497611
Topaz,47265374+A+1,2022-11-30 00:00:00,162.4693406
Topaz,47265374+A+1,2022-11-30 00:00:00,179.142772
Topaz,47265374+A+1,2022-11-30 00:00:00,150.5635925
Topaz,47265374+A+1,2022-11-30 00:00:00,148.3148989
Topaz,47265374+A+1,2022-11-30 00:00:00,145.8767298
Topaz,47265374+A+1,2022-11-30 00:00:00,165.2883585
Topaz,47265374+A+1,2022-11-30 00:00:00,148.3905445
Topaz,47265374+A+1,2022-12-01 00:00:00,146.5297672
Topaz,47265374+A+1,2022-12-10 00:00:00,176.1620781
Topaz,47265374+A+1,2022-12-01 00:00:00,146.0728051
Topaz,47265374+A+1,2022-12-01 00:00:00,149.5803744
Topaz,47265374+A+1,2022-12-01 00:00:00,166.0051814
Topaz,47265374+A+1,2022-12-01 00:00:00,157.4397777
Topaz,47265374+A+1,2022-12-01 00:00:00,162.4003198
Topaz,47265374+A+1,2022-12-01 00:00:00,147.8423888
Topaz,47265374+A+1,2022-12-01 00:00:00,165.0997818
Topaz,47265374+A+1,2022-12-01 00:00:00,146.8428829
Topaz,47265374+A+1,2022-12-01 00:00:00,146.2457683
Topaz,47265374+A+1,2022-12-07 00:00:00,172.9827325
Topaz,47265374+A+1,2022-12-01 00:00:00,144.9992377
Topaz,47265374+A+1,2022-12-01 00:00:00,148.596938
Topaz,47265374+A+1,2022-12-10 00:00:00,143.5988031
Topaz,47265374+A+1,2022-12-01 00:00:00,160.2639368
Topaz,47265374+A+1,2022-12-01 00:00:00,187.0449799
Topaz,47265374+A+1,2022-12-01 00:00:00,175.4600077
Topaz,47265374+A+1,2022-12-01 00:00:00,150.0117048
Topaz,47265374+A+1,2022-12-01 00:00:00,146.6939433
Topaz,47265374+A+1,2022-12-01 00:00:00,146.2297457
Topaz,47265374+A+1,2022-12-01 00:00:00,147.0953181
Topaz,47265374+A+1,2022-12-01 00:00:00,146.0788979
Topaz,47265374+A+1,2022-12-01 00:00:00,146.6295128
Topaz,47265374+A+1,2022-12-01 00:00:00,146.8295911
Topaz,47265374+A+1,2022-12-06 00:00:00,172.7158217
Topaz,47265374+A+1,2022-12-06 00:00:00,145.3146772
Topaz,47265374+A+1,2022-12-06 00:00:00,187.794973
Topaz,47265374+A+1,2022-12-06 00:00:00,145.1294714
Topaz,47265374+A+1,2022-12-06 00:00:00,144.0056404
Topaz,47265374+A+1,2022-12-06 00:00:00,149.0488606
Topaz,47265374+A+1,2022-12-06 00:00:00,157.6530543
Topaz,47265374+A+1,2022-12-06 00:00:00,146.3888004
Topaz,47265374+A+1,2022-12-06 00:00:00,144.6101813
Topaz,47265374+A+1,2022-12-06 00:00:00,145.1588263
Topaz,47265374+A+1,2022-12-06 00:00:00,142.5260756
Topaz,47265374+A+1,2022-12-06 00:00:00,145.7213997
Topaz,47265374+A+1,2022-12-06 00:00:00,145.3213738
Topaz,47265374+A+1,2022-12-06 00:00:00,156.5246132
Topaz,47265374+A+1,2022-12-06 00:00:00,160.0496802
Topaz,47265374+A+1,2022-12-06 00:00:00,146.380167
Topaz,47265374+A+1,2022-12-06 00:00:00,146.3467931
Topaz,47265374+A+1,2022-12-06 00:00:00,146.2614742
Topaz,47265374+A+1,2022-12-06 00:00:00,146.4343902
Topaz,47265374+A+1,2022-12-06 00:00:00,144.7849884
Topaz,47265374+A+1,2022-12-06 00:00:00,145.382287
Topaz,47265374+A+1,2022-12-06 00:00:00,175.1097158
Topaz,47265374+A+1,2022-12-06 00:00:00,145.3953122
Topaz,47265374+A+1,2022-12-06 00:00:00,157.8352943
Topaz,47265374+A+1,2022-12-06 00:00:00,145.997052
Topaz,47265374+A+1,2022-12-06 00:00:00,157.3213273
Topaz,47265374+A+1,2022-12-06 00:00:00,143.0896951
Topaz,47265374+A+1,2022-12-06 00:00:00,144.1387738
Topaz,47265374+A+1,2022-12-06 00:00:00,160.6800034
Topaz,47265374+A+1,2022-12-06 00:00:00,173.3191341
Topaz,47265374+A+1,2022-12-06 00:00:00,141.8189685
Topaz,47265374+A+1,2022-12-06 00:00:00,144.6125097
Topaz,47265374+A+1,2022-12-06 00:00:00,147.0630408
Topaz,47265374+A+1,2022-12-07 00:00:00,159.5082918
Topaz,47265374+A+1,2022-12-06 00:00:00,157.299057
Topaz,47265374+A+1,2022-12-06 00:00:00,144.0414268
Topaz,47265374+A+1,2022-12-06 00:00:00,144.8686461
Topaz,47265374+A+1,2022-12-07 00:00:00,146.5761583
Topaz,47265374+A+1,2022-12-06 00:00:00,144.8112853
Topaz,47265374+A+1,2022-12-06 00:00:00,143.8226008
Topaz,47265374+A+1,2022-12-06 00:00:00,145.1545554
Topaz,47265374+A+1,2022-12-06 00:00:00,164.779791
Topaz,47265374+A+1,2022-12-06 00:00:00,142.1400195
Topaz,47265374+A+1,2022-12-06 00:00:00,145.372648
Topaz,47265374+A+1,2022-12-06 00:00:00,143.2881899
Topaz,47265374+A+1,2022-12-07 00:00:00,183.5001764
Topaz,47265374+A+1,2022-12-06 00:00:00,156.2348014
Topaz,47265374+A+1,2022-12-06 00:00:00,146.0723341
Topaz,47265374+A+1,2022-12-06 00:00:00,144.7061808
Topaz,47265374+A+1,2022-12-06 00:00:00,171.9990522
Topaz,47265374+A+1,2022-12-06 00:00:00,143.4841098
Topaz,47265374+A+1,2022-12-06 00:00:00,145.4693156
Topaz,47265374+A+1,2022-12-06 00:00:00,158.8086228
Topaz,47265374+A+1,2022-12-06 00:00:00,144.2497544
Topaz,47265374+A+1,2022-12-06 00:00:00,171.6316619
Topaz,47265374+A+1,2022-12-06 00:00:00,144.1013167
Topaz,47265374+A+1,2022-12-06 00:00:00,145.2308332
Topaz,47265374+A+1,2022-12-06 00:00:00,146.5003989
Topaz,47265374+A+1,2022-12-06 00:00:00,149.3036509
Topaz,47265374+A+1,2022-12-06 00:00:00,146.80489
Topaz,47265374+A+1,2022-12-06 00:00:00,160.6028281
Topaz,47265374+A+1,2022-12-06 00:00:00,143.2778496
Topaz,47265374+A+1,2022-12-06 00:00:00,158.9510521
Topaz,47265374+A+1,2022-12-07 00:00:00,144.5660251
Topaz,47265374+A+1,2022-12-06 00:00:00,145.5165561
Topaz,47265374+A+1,2022-12-06 00:00:00,157.8138276
Topaz,47265374+A+1,2022-12-06 00:00:00,160.1308777
Topaz,47265374+A+1,2022-12-06 00:00:00,158.0137103
Topaz,47265374+A+1,2022-12-06 00:00:00,174.0584738
Topaz,47265374+A+1,2022-12-06 00:00:00,143.5311218
Topaz,47265374+A+1,2022-12-06 00:00:00,147.0261009
Topaz,47265374+A+1,2022-12-06 00:00:00,146.7372087
Topaz,47265374+A+1,2022-12-06 00:00:00,147.2063647
Topaz,47265374+A+1,2022-12-06 00:00:00,146.9801577
Topaz,47265374+A+1,2022-12-06 00:00:00,145.6406078
Topaz,47265374+A+1,2022-12-06 00:00:00,147.7625581
Topaz,47265374+A+1,2022-12-07 00:00:00,144.7167109
Topaz,47265374+A+1,2022-12-06 00:00:00,145.9523909
Topaz,47265374+A+1,2022-12-06 00:00:00,160.2961021
Topaz,47265374+A+1,2022-12-06 00:00:00,165.4090255
Topaz,47265374+A+1,2022-12-06 00:00:00,144.4851139
Topaz,47265374+A+1,2022-12-06 00:00:00,147.8987772
Topaz,47265374+A+1,2022-12-06 00:00:00,148.6694127
Topaz,47265374+A+1,2022-12-06 00:00:00,147.3328206
Topaz,47265374+A+1,2022-12-06 00:00:00,146.3638777
Topaz,47265374+A+1,2022-12-06 00:00:00,144.0706749
Topaz,47265374+A+1,2022-12-06 00:00:00,158.8897539
Topaz,47265374+A+1,2022-12-06 00:00:00,172.437484
Topaz,47265374+A+1,2022-12-06 00:00:00,144.9709227
Topaz,47265374+A+1,2022-12-06 00:00:00,158.932635
Topaz,47265374+A+1,2022-12-06 00:00:00,150.0154973
Topaz,47265374+A+1,2022-12-06 00:00:00,158.7212371
Topaz,47265374+A+1,2022-12-06 00:00:00,159.0280286
Topaz,47265374+A+1,2022-12-06 00:00:00,142.9204388
Topaz,47265374+A+1,2022-12-06 00:00:00,143.5546855
Topaz,47265374+A+1,2022-12-06 00:00:00,142.7884425
Topaz,47265374+A+1,2022-12-06 00:00:00,170.5580127
Topaz,47265374+A+1,2022-12-07 00:00:00,157.498126
Topaz,47265374+A+1,2022-12-06 00:00:00,158.4359113
Topaz,47265374+A+1,2022-12-06 00:00:00,156.1048824
Topaz,47265374+A+1,2022-12-06 00:00:00,143.0554518
Topaz,47265374+A+1,2022-12-06 00:00:00,143.5532287
Topaz,47265374+A+1,2022-12-06 00:00:00,157.1819262
Topaz,47265374+A+1,2022-12-06 00:00:00,143.0386735
Topaz,47265374+A+1,2022-12-06 00:00:00,155.8827212
Topaz,47265374+A+1,2022-12-06 00:00:00,146.1601254
Topaz,47265374+A+1,2022-12-06 00:00:00,156.4457211
Topaz,47265374+A+1,2022-12-06 00:00:00,143.8378674
Topaz,47265374+A+1,2022-12-06 00:00:00,156.6254111
Topaz,47265374+A+1,2022-12-06 00:00:00,156.1717509
Topaz,47265374+A+1,2022-12-07 00:00:00,158.5729966
Topaz,47265374+A+1,2022-12-06 00:00:00,142.3077638
Topaz,47265374+A+1,2022-12-06 00:00:00,155.7758347
Topaz,47265374+A+1,2022-12-06 00:00:00,144.5881101
Topaz,47265374+A+1,2022-12-07 00:00:00,172.6588896
Topaz,47265374+A+1,2022-12-07 00:00:00,146.0679498
Topaz,47265374+A+1,2022-12-07 00:00:00,145.6172285
Topaz,47265374+A+1,2022-12-07 00:00:00,158.9363063
Topaz,47265374+A+1,2022-12-07 00:00:00,146.1390047
Topaz,47265374+A+1,2022-12-07 00:00:00,144.2933609
Topaz,47265374+A+1,2022-12-07 00:00:00,159.4978677
Topaz,47265374+A+1,2022-12-07 00:00:00,146.316186
Topaz,47265374+A+1,2022-12-07 00:00:00,174.5046418
Topaz,47265374+A+1,2022-12-07 00:00:00,145.0726098
Topaz,47265374+A+1,2022-12-07 00:00:00,160.0085655
Topaz,47265374+A+1,2022-12-07 00:00:00,146.7189492
Topaz,47265374+A+1,2022-12-07 00:00:00,146.2239735
Topaz,47265374+A+1,2022-12-07 00:00:00,144.4507121
Topaz,47265374+A+1,2022-12-07 00:00:00,145.2332306
Topaz,47265374+A+1,2022-12-07 00:00:00,144.2766917
Topaz,47265374+A+1,2022-12-07 00:00:00,146.3919482
Topaz,47265374+A+1,2022-12-07 00:00:00,144.4038473
Topaz,47265374+A+1,2022-12-07 00:00:00,144.428341
Topaz,47265374+A+1,2022-12-07 00:00:00,144.7265221
Topaz,47265374+A+1,2022-12-07 00:00:00,147.1963631
Topaz,47265374+A+1,2022-12-07 00:00:00,173.4949526
Topaz,47265374+A+1,2022-12-07 00:00:00,143.7992528
Topaz,47265374+A+1,2022-12-07 00:00:00,146.5613194
Topaz,47265374+A+1,2022-12-07 00:00:00,174.2126261
Topaz,47265374+A+1,2022-12-07 00:00:00,146.7223453
Topaz,47265374+A+1,2022-12-07 00:00:00,147.7147109
Topaz,47265374+A+1,2022-12-07 00:00:00,160.9294154
Topaz,47265374+A+1,2022-12-07 00:00:00,147.2405317
Topaz,47265374+A+1,2022-12-07 00:00:00,144.8444447
Topaz,47265374+A+1,2022-12-07 00:00:00,172.0054354
Topaz,47265374+A+1,2022-12-07 00:00:00,172.6853578
Topaz,47265374+A+1,2022-12-07 00:00:00,144.8021377
Topaz,47265374+A+1,2022-12-07 00:00:00,161.2774732
Topaz,47265374+A+1,2022-12-07 00:00:00,147.9750678
Topaz,47265374+A+1,2022-12-07 00:00:00,146.5360518
Topaz,47265374+A+1,2022-12-07 00:00:00,172.9515913
Topaz,47265374+A+1,2022-12-07 00:00:00,143.9464103
Topaz,47265374+A+1,2022-12-07 00:00:00,147.0804552
Topaz,47265374+A+1,2022-12-07 00:00:00,158.1486376
Topaz,47265374+A+1,2022-12-07 00:00:00,159.9419149
Topaz,47265374+A+1,2022-12-07 00:00:00,146.6890092
Topaz,47265374+A+1,2022-12-07 00:00:00,147.0024094
Topaz,47265374+A+1,2022-12-07 00:00:00,144.9831664
Topaz,47265374+A+1,2022-12-07 00:00:00,171.8180262
Topaz,47265374+A+1,2022-12-07 00:00:00,145.6514581
Topaz,47265374+A+1,2022-12-07 00:00:00,146.9795506
Topaz,47265374+A+1,2022-12-07 00:00:00,144.8651736
Topaz,47265374+A+1,2022-12-06 00:00:00,158.7131779
Topaz,47265374+A+1,2022-12-06 00:00:00,171.6833567
Topaz,47265374+A+1,2022-12-06 00:00:00,159.5000347
